original_text,text,method,num_sentences,num_boundaries,sentence_texts,fragments,boundary_at_end,tokens,labels,stanza_labels
- اېنهمیز بندهلیک قیلگنینی قهیېردن بیلدیلرینگ؟ -دېدی. رۉزنامهچیلر بیر۔بیرلریگه قرهب آلدی.,اېنهمیز بندهلیک قیلگنینی قهیېردن بیلدیلرینگ دېدی رۉزنامهچیلر بیر بیرلریگه قرهب آلدی,sequential,2,2,"[""- اېنهمیز بندهلیک قیلگنینی قهیېردن بیلدیلرینگ؟ -دېدی."", ""رۉزنامهچیلر بیر۔بیرلریگه قرهب آلدی.""]","[""- اېنهمیز بندهلیک قیلگنینی قهیېردن بیلدیلرینگ؟ -دېدی."", ""رۉزنامهچیلر بیر۔بیرلریگه قرهب آلدی.""]","[true, true]",اېنهمیز بندهلیک قیلگنینی قهیېردن بیلدیلرینگ دېدی رۉزنامهچیلر بیر بیرلریگه قرهب آلدی,0 0 0 0 0 1 0 0 0 0 1,00000010000000100000000100000001000000000010000200000000000100010000000010000100002
- تومن رئیسی ایتدی، -دېییشدی. خیال هاووریدن توشدی.,تومن رئیسی ایتدی دېییشدی خیال هاووریدن توشدی,sequential,2,2,"[""- تومن رئیسی ایتدی، -دېییشدی."", ""خیال هاووریدن توشدی.""]","[""- تومن رئیسی ایتدی، -دېییشدی."", ""خیال هاووریدن توشدی.""]","[true, true]",تومن رئیسی ایتدی دېییشدی خیال هاووریدن توشدی,0 0 0 1 0 0 1,00010000010000010000000200001000000001000002
- تومن رئیسی ایتسه، ایته بېرهدی۔ده... بۉری پالوان قۉینیدن رۉزنامه بۉلکلرینی آلیب، چوکیگه قۉیدی. - تومن رئیسی ایتدی دېب، بیراو نینگ قاره کونینی دنیاگه دۉمبیره قیلیب چلهبېرر اېکن۔ده؟ -دېدی.,تومن رئیسی ایتسه ایته بېرهدی ده بۉری پالوان قۉینیدن رۉزنامه بۉلکلرینی آلیب چوکیگه قۉیدی تومن رئیسی ایتدی دېب بیراو نینگ قاره کونینی دنیاگه دۉمبیره قیلیب چلهبېرر اېکن ده دېدی,sequential,3,3,"[""- تومن رئیسی ایتسه، ایته بېرهدی۔ده..."", ""بۉری پالوان قۉینیدن رۉزنامه بۉلکلرینی آلیب، چوکیگه قۉیدی."", ""- تومن رئیسی ایتدی دېب، بیراو نینگ قاره کونینی دنیاگه دۉمبیره قیلیب چلهبېرر اېکن۔ده؟ -دېدی.""]","[""- تومن رئیسی ایتسه، ایته بېرهدی۔ده..."", ""بۉری پالوان قۉینیدن رۉزنامه بۉلکلرینی آلیب، چوکیگه قۉیدی."", ""- تومن رئیسی ایتدی دېب، بیراو نینگ قاره کونینی دنیاگه دۉمبیره قیلیب چلهبېرر اېکن۔ده؟ -دېدی.""]","[true, true, true]",تومن رئیسی ایتسه ایته بېرهدی ده بۉری پالوان قۉینیدن رۉزنامه بۉلکلرینی آلیب چوکیگه قۉیدی تومن رئیسی ایتدی دېب بیراو نینگ قاره کونینی دنیاگه دۉمبیره قیلیب چلهبېرر اېکن ده دېدی,0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,00010000010000010000100000010020000100000010000000100000001000000000100001000000100000200001000001000001000100000100001000010000001000000100000001000001000000010000100100002
رۉزنامهچیلر حیران بۉلدی. - نیمهبۉپتی، رئیس باوه؟ -دېییشدی. - اېنهمیز پاشکستهنی خدا یرهتیب اېدی، خدا نینگ اۉزی آلدی۔کېتدی. -همهگهیم بوندهی تعزیهبېره بېرمهیمیز، رئیس باوه.,رۉزنامهچیلر حیران بۉلدی نیمهبۉپتی رئیس باوه دېییشدی اېنهمیز پاشکستهنی خدا یرهتیب اېدی خدا نینگ اۉزی آلدی کېتدی همهگهیم بوندهی تعزیهبېره بېرمهیمیز رئیس باوه,sequential,4,4,"[""رۉزنامهچیلر حیران بۉلدی."", ""- نیمهبۉپتی، رئیس باوه؟ -دېییشدی."", ""- اېنهمیز پاشکستهنی خدا یرهتیب اېدی، خدا نینگ اۉزی آلدی۔کېتدی."", ""-همهگهیم بوندهی تعزیهبېره بېرمهیمیز، رئیس باوه.""]","[""رۉزنامهچیلر حیران بۉلدی."", ""- نیمهبۉپتی، رئیس باوه؟ -دېییشدی."", ""- اېنهمیز پاشکستهنی خدا یرهتیب اېدی، خدا نینگ اۉزی آلدی۔کېتدی."", ""-همهگهیم بوندهی تعزیهبېره بېرمهیمیز، رئیس باوه.""]","[true, true, true, true]",رۉزنامهچیلر حیران بۉلدی نیمهبۉپتی رئیس باوه دېییشدی اېنهمیز پاشکستهنی خدا یرهتیب اېدی خدا نینگ اۉزی آلدی کېتدی همهگهیم بوندهی تعزیهبېره بېرمهیمیز رئیس باوه,0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1,00000000001000001000002000000000100001000010000000200000001000000000100010000001000010001000010000100001000002000000010000001000000000100000000010000100002
- حر مت دېب، کېلیب۔کېلیب قارهکونیمنی یازهسیزلر می؟ اویت۔اې، اویت! -رئیس باوه... بۉری پالوان دست توریب کېتدی.,حر مت دېب کېلیب کېلیب قارهکونیمنی یازهسیزلر می اویت اې اویت رئیس باوه بۉری پالوان دست توریب کېتدی,sequential,3,3,"[""- حر مت دېب، کېلیب۔کېلیب قارهکونیمنی یازهسیزلر می؟ اویت۔اې، اویت!"", ""-رئیس باوه..."", ""بۉری پالوان دست توریب کېتدی.""]","[""- حر مت دېب، کېلیب۔کېلیب قارهکونیمنی یازهسیزلر می؟ اویت۔اې، اویت!"", ""-رئیس باوه..."", ""بۉری پالوان دست توریب کېتدی.""]","[true, true, true]",حر مت دېب کېلیب کېلیب قارهکونیمنی یازهسیزلر می اویت اې اویت رئیس باوه بۉری پالوان دست توریب کېتدی,0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1,0100100010000010000010000000000010000000001001000010010000200001000020000100000010001000001000002
بیر کۉنگلی، فرقه کمیتهسیگه۔ده بارهیین، دېدی. - اېندی، تومن رئیسی ایتسه۔ده، گزېتهچیلر اسم رشیفیمنی قارهگه اۉرهب، دنیاگه دۉمبیره قیلیب چلمهیدی. بۉری پالوان اېندی اۉزی بیلن اۉزی آلیشه باشلهدی. دورهلرگه قرهب اۉتیریب، بیردن چیقیب آلیشگیسی کېلدی.,بیر کۉنگلی فرقه کمیتهسیگه ده بارهیین دېدی اېندی تومن رئیسی ایتسه ده گزېتهچیلر اسم رشیفیمنی قارهگه اۉرهب دنیاگه دۉمبیره قیلیب چلمهیدی بۉری پالوان اېندی اۉزی بیلن اۉزی آلیشه باشلهدی دورهلرگه قرهب اۉتیریب بیردن چیقیب آلیشگیسی کېلدی,sequential,4,4,"[""بیر کۉنگلی، فرقه کمیتهسیگه۔ده بارهیین، دېدی."", ""- اېندی، تومن رئیسی ایتسه۔ده، گزېتهچیلر اسم رشیفیمنی قارهگه اۉرهب، دنیاگه دۉمبیره قیلیب چلمهیدی."", ""بۉری پالوان اېندی اۉزی بیلن اۉزی آلیشه باشلهدی."", ""دورهلرگه قرهب اۉتیریب، بیردن چیقیب آلیشگیسی کېلدی.""]","[""بیر کۉنگلی، فرقه کمیتهسیگه۔ده بارهیین، دېدی."", ""- اېندی، تومن رئیسی ایتسه۔ده، گزېتهچیلر اسم رشیفیمنی قارهگه اۉرهب، دنیاگه دۉمبیره قیلیب چلمهیدی."", ""بۉری پالوان اېندی اۉزی بیلن اۉزی آلیشه باشلهدی."", ""دورهلرگه قرهب اۉتیریب، بیردن چیقیب آلیشگیسی کېلدی.""]","[true, true, true, true]",بیر کۉنگلی فرقه کمیتهسیگه ده بارهیین دېدی اېندی تومن رئیسی ایتسه ده گزېتهچیلر اسم رشیفیمنی قارهگه اۉرهب دنیاگه دۉمبیره قیلیب چلمهیدی بۉری پالوان اېندی اۉزی بیلن اۉزی آلیشه باشلهدی دورهلرگه قرهب اۉتیریب بیردن چیقیب آلیشگیسی کېلدی,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1,001000000100001000000000100100000001000020000010000100000100000100100000000010001000000001000000100000100000010000000100000100000002000010000001000001000010000100001000001000000020000000010000100000001000001000001000000001000002
اینیقسه، لنج پالوانلر آلیشینی کۉرسه، بۉری پالوانگه بیر بۉلک کون توغدی. اۉتیراملهی، اۉرنیدن توریب کېتدی. قۉللرینی آرقهسیگه قیلیب، دوره سیرتیده عصبي یوردی.,اینیقسه لنج پالوانلر آلیشینی کۉرسه بۉری پالوانگه بیر بۉلک کون توغدی اۉتیراملهی اۉرنیدن توریب کېتدی قۉللرینی آرقهسیگه قیلیب دوره سیرتیده عصبي یوردی,sequential,3,3,"[""اینیقسه، لنج پالوانلر آلیشینی کۉرسه، بۉری پالوانگه بیر بۉلک کون توغدی."", ""اۉتیراملهی، اۉرنیدن توریب کېتدی."", ""قۉللرینی آرقهسیگه قیلیب، دوره سیرتیده عصبي یوردی.""]","[""اینیقسه، لنج پالوانلر آلیشینی کۉرسه، بۉری پالوانگه بیر بۉلک کون توغدی."", ""اۉتیراملهی، اۉرنیدن توریب کېتدی."", ""قۉللرینی آرقهسیگه قیلیب، دوره سیرتیده عصبي یوردی.""]","[true, true, true]",اینیقسه لنج پالوانلر آلیشینی کۉرسه بۉری پالوانگه بیر بۉلک کون توغدی اۉتیراملهی اۉرنیدن توریب کېتدی قۉللرینی آرقهسیگه قیلیب دوره سیرتیده عصبي یوردی,0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1,00000010001000000001000000010000010000100000000100010000100010000020000000000100000001000001000002000000001000000001000001000010000000100001000002
- قۉغیرچاق! اۉز قیشالغی پالوانلری مغلوب بۉلسه، بوتون وجودینی قلتیراق توتدی. پالوانلیک قانی قۉزغهدی، دورهگه چارلهدی.,قۉغیرچاق اۉز قیشالغی پالوانلری مغلوب بۉلسه بوتون وجودینی قلتیراق توتدی پالوانلیک قانی قۉزغهدی دورهگه چارلهدی,sequential,3,3,"[""- قۉغیرچاق!"", ""اۉز قیشالغی پالوانلری مغلوب بۉلسه، بوتون وجودینی قلتیراق توتدی."", ""پالوانلیک قانی قۉزغهدی، دورهگه چارلهدی.""]","[""- قۉغیرچاق!"", ""اۉز قیشالغی پالوانلری مغلوب بۉلسه، بوتون وجودینی قلتیراق توتدی."", ""پالوانلیک قانی قۉزغهدی، دورهگه چارلهدی.""]","[true, true, true]",قۉغیرچاق اۉز قیشالغی پالوانلری مغلوب بۉلسه بوتون وجودینی قلتیراق توتدی پالوانلیک قانی قۉزغهدی دورهگه چارلهدی,1 0 0 0 0 0 0 0 0 1 0 0 0 0 1,000000020001000000010000000001000001000001000001000000010000000100000200000000010000100000001000000100000002
چیق۔چیق، دېدی. نه چاره، درد بار و درمان یۉق... بۉری پالوانسیز دورهلر فیضسیز بۉلیب قالدی. -کورهش بۉری پالوانگه حالل اېدی۔ده، -دېدی.,چیق چیق دېدی نه چاره درد بار و درمان یۉق بۉری پالوانسیز دورهلر فیضسیز بۉلیب قالدی کورهش بۉری پالوانگه حالل اېدی ده دېدی,sequential,4,4,"[""چیق۔چیق، دېدی."", ""نه چاره، درد بار و درمان یۉق..."", ""بۉری پالوانسیز دورهلر فیضسیز بۉلیب قالدی."", ""-کورهش بۉری پالوانگه حالل اېدی۔ده، -دېدی.""]","[""چیق۔چیق، دېدی."", ""نه چاره، درد بار و درمان یۉق..."", ""بۉری پالوانسیز دورهلر فیضسیز بۉلیب قالدی."", ""-کورهش بۉری پالوانگه حالل اېدی۔ده، -دېدی.""]","[true, true, true, true]",چیق چیق دېدی نه چاره درد بار و درمان یۉق بۉری پالوانسیز دورهلر فیضسیز بۉلیب قالدی کورهش بۉری پالوانگه حالل اېدی ده دېدی,0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1,00100010000200100001000100010100000100020000100000000010000001000000100000100000200000100001000000001000010000100100002
اېل تغین یاروغ یولدوزنی - بۉری پالواندهی بیر زۉرنی قرهدی! مردانه اۉیینلرده یاروغ یولدوز بۉلسه! تېورهکدهگی رنگسیز یولدوزلر، میتّی یولدوزلر خیرهلیگینی بیلدیرمهیدی!,اېل تغین یاروغ یولدوزنی بۉری پالواندهی بیر زۉرنی قرهدی مردانه اۉیینلرده یاروغ یولدوز بۉلسه تېورهکدهگی رنگسیز یولدوزلر میتی یولدوزلر خیرهلیگینی بیلدیرمهیدی,sequential,3,3,"[""اېل تغین یاروغ یولدوزنی - بۉری پالواندهی بیر زۉرنی قرهدی!"", ""مردانه اۉیینلرده یاروغ یولدوز بۉلسه!"", ""تېورهکدهگی رنگسیز یولدوزلر، میتّی یولدوزلر خیرهلیگینی بیلدیرمهیدی!""]","[""اېل تغین یاروغ یولدوزنی - بۉری پالواندهی بیر زۉرنی قرهدی!"", ""مردانه اۉیینلرده یاروغ یولدوز بۉلسه!"", ""تېورهکدهگی رنگسیز یولدوزلر، میتّی یولدوزلر خیرهلیگینی بیلدیرمهیدی!""]","[true, true, true]",اېل تغین یاروغ یولدوزنی بۉری پالواندهی بیر زۉرنی قرهدی مردانه اۉیینلرده یاروغ یولدوز بۉلسه تېورهکدهگی رنگسیز یولدوزلر میتی یولدوزلر خیرهلیگینی بیلدیرمهیدی,0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1,0010000100000100000000100001000000000100010000010000020000001000000000100000100000010000020000000000100000010000000010000100000000100000000001000000000002
